repo,type,number,title,labels,created_at,url,body
mims-harvard/TDC,issues,256,bug in loading scPerturb datasets,"['bug', 'good first issue']",2024-04-30T00:04:15Z,https://github.com/mims-harvard/TDC/issues/256,"Hi @kexinhuang12345, as you know `ReplogleWeissman2022` study has three datasets.

<img width=""1000"" alt=""image"" src=""https://github.com/mims-harvard/TDC/assets/53412130/b9168c27-fa28-44cd-b74c-a67241c1c268"">

___
Currently, as I understand `ReplogleWeissman2022_K562_gwps` data is not uploaded. However, I noticed a weird behavior when I tried to load it! I had `ReplogleWeissman2022_k562_essential` already downloaded in a `path` folder and then I tried loading `scperturb_gene_ReplogleWeissma"
mims-harvard/TDC,issues,255,minor fixes for KG scripts,"['bug', 'enhancement', 'new-function']",2024-04-29T02:00:06Z,https://github.com/mims-harvard/TDC/pull/255,"- [x] fill scripts missed from PR #207
- [x] fix and minor improvements in the `KnowledgeGraph` and `PrimeKGDev` classes
- [x] write unit tests for `primekg` api, #266"
mims-harvard/TDC,issues,245,Oracles not satisfying public benchmarks,['bug'],2024-04-10T18:25:13Z,https://github.com/mims-harvard/TDC/issues/245,"              Hi @amva13 , thanks for the fix!

Checking with the other oracles in that specific version, something seems to break in `deco hop`. In the first example of the documentation (the same one I provided above) I went from getting `0.5338...` to getting `0.0`. Weird!

The rest of the oracles seem to work as expected, except for the ones in the issue I raised recently (#244).

see
https://github.com/mims-harvard/TDC/blob/main/tutorials/User_Group/UserGroupMeeting_Wenhao.ipynb 

"
mims-harvard/TDC,issues,244,Small discrepancies in the documentation of oracles,"['bug', 'good first issue']",2024-04-10T11:10:04Z,https://github.com/mims-harvard/TDC/issues/244,"**Describe the bug**

I am currently creating an interface for TDC s.t. it works well with SELFIES and other representations of small molecules. In the process I've noticed the following in [the documentation of oracles](https://tdcommons.ai/functions/oracles):

1. It invites the user to create a python env using version 3.7, which is no longer supported by Conda.
2. In the case of `Sitagliptin_MPO`,`Zaleplon_MPO`, `Isomers_C7H8N2O2`, and `Isomers_C9H10N2O2PF2Cl`, I'm getting different valu"
mims-harvard/TDC,issues,235,[Docking Leaderboard DRD3] Reproducibility Issues,"['bug', 'good first issue']",2024-03-27T17:34:08Z,https://github.com/mims-harvard/TDC/issues/235,"Dear maintainers of the TDC project,

I'm trying to reproduce the results obtained in the DRD3 docking group benchmark for the GB-GA model.  I am however having a few issues.

1. I cannot seem to reproduce the docking values for some individual molecules. 
- Some examples taken from the top docking scores reported in the [User Group Meeting](https://github.com/mims-harvard/TDC/blob/main/tutorials/User_Group/UserGroupMeeting_Wenhao.ipynb). I obtain different docking values using the same ora"
mims-harvard/TDC,issues,212,The bug happens when loading the DUD-E and scPDB dataset,['bug'],2023-10-27T15:53:52Z,https://github.com/mims-harvard/TDC/issues/212,"**Describe the bug**
The bug happens when loading the DUD-E and scPDB dataset

**To Reproduce**
Steps to reproduce the behavior:
1. Just run the demo from your websites
from tdc.generation import SBDD
data = SBDD(name='dude')

**Expected behavior**
Get the data object

**Screenshots**
Found local copy for 1/2 file...
Found local copy for 2/2 file...
Done!
Processing (this may take long)...
100%|██████████| 102/102 [07:33<00:00,  4.44s/it]
processing done, 0/40490 fails
-------"
mims-harvard/TDC,issues,199,Compatibility with Pandas 2.0+,['bug'],2023-05-17T20:30:33Z,https://github.com/mims-harvard/TDC/issues/199,"As of Pandas version 2.0, the append() method for DataFrames is deprecated, causing problems loading negative samples.

**To Reproduce**
With pandas version 2.0+ installed,
```
from tdc.multi_pred import MTI
data = MTI(name = 'miRTarBase')
data = data.neg_sample(frac = 1)
```
causes
`AttributeError: 'DataFrame' object has no attribute 'append'`

**To Fix**
For now, you can run neg_sample() with pandas 1.5.3 or below, but compatibility with Pandas version 2.0+ will require replacing "
mims-harvard/TDC,issues,166,Potential data leakage of ContextPred and AttrMasking on the ADMET group benchmark,['bug'],2022-07-28T01:47:37Z,https://github.com/mims-harvard/TDC/issues/166,"The ContextPred and Attrmasking methods on the ADMET leaderboard were pre-trained on the ChEMBL dataset (https://doi.org/10.1039/C8SC00148K) in a supervised manner. The ChEMBL dataset contains 1310 biochemical assays, in which CHEMBL1741321 corresponds to CYP2D6_Veith, CHEMBL1741324 corresponds to CYP3A4_Veith, CHEMBL1741325 corresponds to CYP2C9_Veith, CHEMBL1909136 corresponds to CYP2D6_Substrate_CarbonMangels, CHEMBL1909135 corresponds to CYP2C9_Substrate_CarbonMangels and CHEMBL1909138 corre"
mims-harvard/TDC,issues,164,ADMET Plasma Protein Binding dataset is incorrectly translated from the source (AstraZenica),['bug'],2022-07-27T23:21:20Z,https://github.com/mims-harvard/TDC/issues/164,"**Describe the bug**
The PBBR dataset from AstraZenica in the ADMET TDC group is described as binding in human plasma. I believe approximately 1200 datapoints are actually in other species. PPBR can be highly variable between species, and I cannot see a situation where the different organism plasma used in this data should not be treated explicitly.



**To Reproduce**
TDC downloaded via:
```
from tdc.single_pred import ADME
data = ADME(name = 'PPBR_AZ')
tdc = data.get_data()
```
Whi"
mims-harvard/TDC,issues,163,No module named sklearn.svm.classes,['bug'],2022-07-20T06:50:03Z,https://github.com/mims-harvard/TDC/issues/163,"**Describe the bug**

TDC is incompatible with recent `scikit-learn` versions (>=0.24.0). This is not pinned in the requirements.

Functions like `load_drd2_model` raise:
```sh
>             clf_model = pickle.load(f)
E             ModuleNotFoundError: No module named 'sklearn.svm.classes'
```

**To Reproduce**
Try to use the `drd2` oracle with a recent scikit-learn version

**Expected behavior**
The call should pass

**Environment:**
- OS: MacOS 
- Python version: 3.7.12
- TD"
mims-harvard/TDC,issues,158,Duplicates in ADMET group test set with different classification labels,['bug'],2022-05-30T08:31:50Z,https://github.com/mims-harvard/TDC/issues/158,"Hello!

We have found some duplicates in the `BBB_Martins` dataset of ADMET group. It appears that some of the duplicates have different classification labels:

```
group = admet_group(path = 'data/')
benchmark = group.get('BBB_Martins')
train_val, test = benchmark['train_val'], benchmark['test']

print(""Train Data Example 1:"")
print(train_val.iloc[1573])
print(train_val.iloc[1574])

print(""\nTrain Data Example 2:"")
print(train_val.iloc[1377])
print(train_val.iloc[1378])

print("
mims-harvard/TDC,issues,153,harmonize_data vs. convert_to_log,['bug'],2022-04-27T09:43:27Z,https://github.com/mims-harvard/TDC/issues/153,"Hi and thanks for this great tool!
Just wanted to mention 2 points:
1- the function harmonize_data does not modify the data but simply return an aggregated dataframe (this does not match how the function is presented to work (e.g. in here https://tdcommons.ai/multi_pred_tasks/dti/ at bindingDB paragraph)
2- harmonize_data takes the min of the aggregation, but if data had been previously converted to log this is behaving in the opposite (given the -log in the conversion we now want higher valu"
mims-harvard/TDC,issues,136,Support strict split for drug synergy prediction task ,['bug'],2022-01-20T20:26:48Z,https://github.com/mims-harvard/TDC/issues/136,"**Describe the bug**
The current splitting strategies we can use on the available datasets for drug synergy prediction tasks are limited to:
- the classic random split
- combination split, such that test samples contain drug pairs unseen to the model after training
- cold split which can only split by instances of **one modality**, but **not** on multiple modalities, such that test samples contain either drugs **or** cell lines unseen to the model after training
Hence, `OncoPolyPharmacology"
mims-harvard/TDC,issues,106,scikit-learn version fixed,['bug'],2021-09-24T00:20:49Z,https://github.com/mims-harvard/TDC/issues/106,"**Describe the problem**
A clear and concise description of what the problem is. 

**Describe the solution you'd like**
A clear and concise description of what you want to happen. Ideally, with pseudo-code.

**Additional context**
Add any other context or screenshots about the feature request here."
mims-harvard/TDC,issues,98,Same drug-target pair has different affinities in Davis,['bug'],2021-09-07T22:55:26Z,https://github.com/mims-harvard/TDC/issues/98,"**Describe the bug**
The Davis dataset is assumed to contain a unique affinity value for a drug-target pair. However, in TDC, there are duplicated drug-target pairs with different affinity values.

**To Reproduce**
```python
from tdc.multi_pred import DTI
data = DTI('DAVIS', path='./data/TDC')
df = data.get_data()
df = df.drop(columns=['Drug', 'Target'])
df = df[(df['Drug_ID'] == 25243800) & (df['Target_ID'] == 'RET(V804M)')]
print(df)
```
**Expected behavior**
The expected output i"
mims-harvard/ToolUniverse,issues,37,Can ToolUniverse support a fully local LLM deployment (instead of remote API calls)?,[],2025-11-08T07:25:14Z,https://github.com/mims-harvard/ToolUniverse/issues/37,"Hello ToolUniverse team,

I’m currently building a  AI agent using the ToolUniverse framework together with Qwen Code as the LLM backend.
By default, Qwen Code connects to the cloud using qwen-oauth (remote API calls).
However, for medical and research environments, we need to run everything locally — including the LLM — for data privacy and compliance reasons.
I would like to confirm the following:
1.Can ToolUniverse work with a locally deployed LLM (e.g., Qwen2.5-Coder-7B running on GPU) inste"
mims-harvard/ToolUniverse,issues,26,feature: add EMBL-EBI Ontology Lookup Service (OLS) tools,[],2025-10-22T21:21:35Z,https://github.com/mims-harvard/ToolUniverse/pull/26,"Sort of an exploration into contributing tools from existing MCP servers.

The Ontology Lookup Service (OLS) is a repository for biomedical ontologies that aims to provide a single point of access to the latest ontology versions. This allows for standardization of biomedical metadata and provides a grounded mapping crucial for meta-analysis across different biomedical datasets.

My team at [CCB ](https://dbmi.hms.harvard.edu/about-dbmi/core-computational-biomedicine) has found moderate succe"
mims-harvard/ToolUniverse,issues,6,Add MseeP.ai badge,[],2025-07-17T08:57:35Z,https://github.com/mims-harvard/ToolUniverse/pull/6,"Hi there,

This pull request shares a security update on ToolUniverse.

We also have an entry for ToolUniverse in our directory, MseeP.ai, where we provide regular security and trust updates on your app.

We invite you to add our badge for your MCP server to your README to help your users learn from a third party that provides ongoing validation of ToolUniverse.

You can easily take control over your listing for free: visit it at https://mseep.ai/app/mims-harvard-tooluniverse.

Yours Sincerely,
"
mims-harvard/ToolUniverse,issues,4,Add MseeP.ai badge,[],2025-06-17T09:46:04Z,https://github.com/mims-harvard/ToolUniverse/pull/4,"Hi there,

This pull request shares a security update on ToolUniverse.

We also have an entry for ToolUniverse in our directory, MseeP.ai, where we provide regular security and trust updates on your app.

We invite you to add our badge for your MCP server to your README to help your users learn from a third party that provides ongoing validation of ToolUniverse.

You can easily take control over your listing for free: visit it at https://mseep.ai/app/mims-harvard-tooluniverse.

Yours Sincerely,
"
mims-harvard/decagon,issues,38,Bump tensorflow from 1.8.0 to 2.9.3,['dependencies'],2022-11-21T22:25:52Z,https://github.com/mims-harvard/decagon/pull/38,"Bumps [tensorflow](https://github.com/tensorflow/tensorflow) from 1.8.0 to 2.9.3.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/tensorflow/tensorflow/releases"">tensorflow's releases</a>.</em></p>
<blockquote>
<h2>TensorFlow 2.9.3</h2>
<h1>Release 2.9.3</h1>
<p>This release introduces several vulnerability fixes:</p>
<ul>
<li>Fixes an overflow in <code>tf.keras.losses.poisson</code> (<a href=""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-4188"
mims-harvard/decagon,issues,37,Bump protobuf from 3.6.0 to 3.18.3,['dependencies'],2022-09-23T22:05:17Z,https://github.com/mims-harvard/decagon/pull/37,"Bumps [protobuf](https://github.com/protocolbuffers/protobuf) from 3.6.0 to 3.18.3.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/protocolbuffers/protobuf/releases"">protobuf's releases</a>.</em></p>
<blockquote>
<h2>Protocol Buffers v3.18.3</h2>
<h1>C++</h1>
<ul>
<li>Reduce memory consumption of MessageSet parsing</li>
<li>This release addresses a <a href=""https://github.com/protocolbuffers/protobuf/security/advisories/GHSA-8gq9-2x98-w8hf"">Security Ad"
mims-harvard/decagon,issues,32,Bump tensorflow from 1.8.0 to 2.7.2,['dependencies'],2022-05-26T20:20:17Z,https://github.com/mims-harvard/decagon/pull/32,"Bumps [tensorflow](https://github.com/tensorflow/tensorflow) from 1.8.0 to 2.7.2.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/tensorflow/tensorflow/releases"">tensorflow's releases</a>.</em></p>
<blockquote>
<h2>TensorFlow 2.7.2</h2>
<h1>Release 2.7.2</h1>
<p>This releases introduces several vulnerability fixes:</p>
<ul>
<li>Fixes a code injection in <code>saved_model_cli</code> (<a href=""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29216"""
mims-harvard/decagon,issues,31,Bump tensorflow from 1.8.0 to 2.6.4,['dependencies'],2022-05-24T16:55:03Z,https://github.com/mims-harvard/decagon/pull/31,"Bumps [tensorflow](https://github.com/tensorflow/tensorflow) from 1.8.0 to 2.6.4.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/tensorflow/tensorflow/releases"">tensorflow's releases</a>.</em></p>
<blockquote>
<h2>TensorFlow 2.6.4</h2>
<h1>Release 2.6.4</h1>
<p>This releases introduces several vulnerability fixes:</p>
<ul>
<li>Fixes a code injection in <code>saved_model_cli</code> (<a href=""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2022-29216"""
mims-harvard/decagon,issues,29,Bump tensorflow from 1.8.0 to 2.5.3,['dependencies'],2022-02-10T00:00:46Z,https://github.com/mims-harvard/decagon/pull/29,"Bumps [tensorflow](https://github.com/tensorflow/tensorflow) from 1.8.0 to 2.5.3.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/tensorflow/tensorflow/releases"">tensorflow's releases</a>.</em></p>
<blockquote>
<h2>TensorFlow 2.5.3</h2>
<h1>Release 2.5.3</h1>
<p><strong>Note</strong>: This is the last release in the 2.5 series.</p>
<p>This releases introduces several vulnerability fixes:</p>
<ul>
<li>Fixes a floating point division by 0 when executing c"
mims-harvard/decagon,issues,26,Bump tensorflow from 1.8.0 to 2.5.1,['dependencies'],2021-08-25T15:16:44Z,https://github.com/mims-harvard/decagon/pull/26,"Bumps [tensorflow](https://github.com/tensorflow/tensorflow) from 1.8.0 to 2.5.1.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/tensorflow/tensorflow/releases"">tensorflow's releases</a>.</em></p>
<blockquote>
<h2>TensorFlow 2.5.1</h2>
<h1>Release 2.5.1</h1>
<p>This release introduces several vulnerability fixes:</p>
<ul>
<li>Fixes a heap out of bounds access in sparse reduction operations (<a href=""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-20"
mims-harvard/decagon,issues,23,Bump bleach from 1.5.0 to 3.3.0,['dependencies'],2021-02-02T21:49:25Z,https://github.com/mims-harvard/decagon/pull/23,"Bumps [bleach](https://github.com/mozilla/bleach) from 1.5.0 to 3.3.0.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/mozilla/bleach/blob/master/CHANGES"">bleach's changelog</a>.</em></p>
<blockquote>
<h2>Version 3.3.0 (February 1st, 2021)</h2>
<p><strong>Backwards incompatible changes</strong></p>
<ul>
<li>clean escapes HTML comments even when strip_comments=False</li>
</ul>
<p><strong>Security fixes</strong></p>
<ul>
<li>Fix bug 1621692 / GHSA-m6xf-fq7q-8"
mims-harvard/decagon,issues,22,Bump tensorflow from 1.8.0 to 2.3.1,['dependencies'],2020-11-13T18:00:39Z,https://github.com/mims-harvard/decagon/pull/22,"Bumps [tensorflow](https://github.com/tensorflow/tensorflow) from 1.8.0 to 2.3.1.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/tensorflow/tensorflow/releases"">tensorflow's releases</a>.</em></p>
<blockquote>
<h2>TensorFlow 2.3.1</h2>
<h1>Release 2.3.1</h1>
<h2>Bug Fixes and Other Changes</h2>
<ul>
<li>Fixes an undefined behavior causing a segfault in <code>tf.raw_ops.Switch</code> (<a href=""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-1519"
mims-harvard/decagon,issues,21,Bump tensorflow from 1.8.0 to 1.15.4,['dependencies'],2020-09-25T22:58:05Z,https://github.com/mims-harvard/decagon/pull/21,"Bumps [tensorflow](https://github.com/tensorflow/tensorflow) from 1.8.0 to 1.15.4.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/tensorflow/tensorflow/releases"">tensorflow's releases</a>.</em></p>
<blockquote>
<h2>TensorFlow 1.15.4</h2>
<h1>Release 1.15.4</h1>
<h2>Bug Fixes and Other Changes</h2>
<ul>
<li>Fixes an undefined behavior causing a segfault in <code>tf.raw_ops.Switch</code> (<a href=""https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-1"
mims-harvard/decagon,issues,18,Bump bleach from 1.5.0 to 3.1.4,['dependencies'],2020-03-30T23:10:27Z,https://github.com/mims-harvard/decagon/pull/18,"Bumps [bleach](https://github.com/mozilla/bleach) from 1.5.0 to 3.1.4.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/mozilla/bleach/blob/master/CHANGES"">bleach's changelog</a>.</em></p>
<blockquote>
<h2>Version 3.1.4 (March 24th, 2020)</h2>
<p><strong>Security fixes</strong></p>
<ul>
<li>
<p><code>bleach.clean</code> behavior parsing style attributes could result in a
regular expression denial of service (ReDoS).</p>
<p>Calls to <code>bleach.clean</code> "
mims-harvard/decagon,issues,17,Bump bleach from 1.5.0 to 3.1.2,['dependencies'],2020-03-24T16:10:15Z,https://github.com/mims-harvard/decagon/pull/17,"Bumps [bleach](https://github.com/mozilla/bleach) from 1.5.0 to 3.1.2.
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/mozilla/bleach/blob/master/CHANGES"">bleach's changelog</a>.</em></p>
<blockquote>
<h2>Version 3.1.2 (March 11th, 2020)</h2>
<p><strong>Security fixes</strong></p>
<ul>
<li>
<p><code>bleach.clean</code> behavior parsing embedded MathML and SVG content
with RCDATA tags did not match browser behavior and could result in
a mutation XSS.</p>
<p>"
mims-harvard/decagon,issues,16,Bump bleach from 1.5.0 to 3.1.1,['dependencies'],2020-02-24T18:20:07Z,https://github.com/mims-harvard/decagon/pull/16,"Bumps [bleach](https://github.com/mozilla/bleach) from 1.5.0 to 3.1.1.
<details>
<summary>Changelog</summary>

*Sourced from [bleach's changelog](https://github.com/mozilla/bleach/blob/master/CHANGES).*

> Version 3.1.1 (February 13th, 2020)
> -----------------------------------
> 
> **Security fixes**
> 
> * ``bleach.clean`` behavior parsing ``noscript`` tags did not match
>   browser behavior.
> 
>   Calls to ``bleach.clean`` allowing ``noscript`` and one or more of
>   the raw text tags (``ti"
mims-harvard/decagon,issues,15,Bump tensorflow from 1.8.0 to 1.15.2,['dependencies'],2020-01-28T22:30:16Z,https://github.com/mims-harvard/decagon/pull/15,"Bumps [tensorflow](https://github.com/tensorflow/tensorflow) from 1.8.0 to 1.15.2.
<details>
<summary>Release notes</summary>

*Sourced from [tensorflow's releases](https://github.com/tensorflow/tensorflow/releases).*

> ## TensorFlow 1.15.2
> # Release 1.15.2
> 
> ## Bug Fixes and Other Changes
> * Fixes a security vulnerability where converting a Python string to a `tf.float16` value produces a segmentation fault ([CVE-2020-5215](https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-5215)"
mims-harvard/decagon,issues,9,data leakage problem in your model,[],2019-08-17T19:03:44Z,https://github.com/mims-harvard/decagon/issues/9,"The design of your adjacency matrix `adj_mats_orig` and the way you split the train/test set will cause a huge **data leakage problem** in your training, because your validation and test set is created independently for `gene_adj` and `gene_adj.transpose(copy=True)`, and therefore the edges from the validation / test set in `gene_adj` is actually included in the training set of `gene_adj.transpose(copy=True)`.

Same problem goes for the train / validate set between `gene_drug_adj` and `drug_ge"
mims-harvard/fastGNMF,issues,7,Bump pillow from 7.0.0 to 9.0.1,['dependencies'],2022-03-12T00:16:54Z,https://github.com/mims-harvard/fastGNMF/pull/7,"Bumps [pillow](https://github.com/python-pillow/Pillow) from 7.0.0 to 9.0.1.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/python-pillow/Pillow/releases"">pillow's releases</a>.</em></p>
<blockquote>
<h2>9.0.1</h2>
<p><a href=""https://pillow.readthedocs.io/en/stable/releasenotes/9.0.1.html"">https://pillow.readthedocs.io/en/stable/releasenotes/9.0.1.html</a></p>
<h2>Changes</h2>
<ul>
<li>In show_file, use os.remove to remove temporary images. CVE-2022-2"
mims-harvard/fastGNMF,issues,5,Bump pillow from 7.0.0 to 8.3.2,['dependencies'],2021-09-08T01:42:24Z,https://github.com/mims-harvard/fastGNMF/pull/5,"Bumps [pillow](https://github.com/python-pillow/Pillow) from 7.0.0 to 8.3.2.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/python-pillow/Pillow/releases"">pillow's releases</a>.</em></p>
<blockquote>
<h2>8.3.2</h2>
<p><a href=""https://pillow.readthedocs.io/en/stable/releasenotes/8.3.2.html"">https://pillow.readthedocs.io/en/stable/releasenotes/8.3.2.html</a></p>
<h2>Security</h2>
<ul>
<li>
<p>CVE-2021-23437 Raise ValueError if color specifier is too lon"
mims-harvard/fastGNMF,issues,4,Bump pillow from 7.0.0 to 8.2.0,['dependencies'],2021-06-08T20:59:39Z,https://github.com/mims-harvard/fastGNMF/pull/4,"Bumps [pillow](https://github.com/python-pillow/Pillow) from 7.0.0 to 8.2.0.
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/python-pillow/Pillow/releases"">pillow's releases</a>.</em></p>
<blockquote>
<h2>8.2.0</h2>
<p><a href=""https://pillow.readthedocs.io/en/stable/releasenotes/8.2.0.html"">https://pillow.readthedocs.io/en/stable/releasenotes/8.2.0.html</a></p>
<h2>Changes</h2>
<ul>
<li>Security fixes for 8.2.0 <a href=""https://github-redirect.dependab"
olaflaitinen/llm-proteomics-hallucination,issues,14,Potential fix for code scanning alert no. 9: Workflow does not contain permissions,[],2025-11-09T14:48:48Z,https://github.com/olaflaitinen/llm-proteomics-hallucination/pull/14,"Potential fix for [https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/9](https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/9)

To fix this issue, we need to add an explicit, minimal `permissions` block to the `test` job under the `jobs` section of `.github/workflows/test.yml`. Following the principle of least privilege and the way it's handled in other jobs, we'll add `contents: read` to the `test` job. No further changes are nee"
olaflaitinen/llm-proteomics-hallucination,issues,13,Potential fix for code scanning alert no. 8: Workflow does not contain permissions,[],2025-11-09T14:47:09Z,https://github.com/olaflaitinen/llm-proteomics-hallucination/pull/13,"Potential fix for [https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/8](https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/8)

To fix the problem, add a `permissions` block to the `sbom-generation` job in `.github/workflows/codeql.yml`. This block should set `contents: read`, which is the minimal privilege required to allow artifact upload and repository checkout, matching similar jobs in the workflow (like `dependency-review`). "
olaflaitinen/llm-proteomics-hallucination,issues,12,Potential fix for code scanning alert no. 6: Workflow does not contain permissions,[],2025-11-09T14:45:17Z,https://github.com/olaflaitinen/llm-proteomics-hallucination/pull/12,"Potential fix for [https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/6](https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/6)

To fix the flagged problem, you should add a `permissions` block to the `dependency-review` job and set it to the minimum required privilege. Based on what the job does—checks out code and runs the `dependency-review-action`—it only needs to read the repository contents. This is achieved by including the "
olaflaitinen/llm-proteomics-hallucination,issues,11,Potential fix for code scanning alert no. 5: Workflow does not contain permissions,[],2025-11-09T14:44:26Z,https://github.com/olaflaitinen/llm-proteomics-hallucination/pull/11,"Potential fix for [https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/5](https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/5)

**General fix:**  
Explicitly set a `permissions` block at the root of the workflow file. This block will apply to all jobs that do not explicitly override the permissions.

**Detailed best fix:**  
Add the block:
```yaml
permissions:
  contents: read
```
after the `name:` field (before `on:`).  
This res"
olaflaitinen/llm-proteomics-hallucination,issues,10,Potential fix for code scanning alert no. 4: Workflow does not contain permissions,[],2025-11-09T14:43:39Z,https://github.com/olaflaitinen/llm-proteomics-hallucination/pull/10,"Potential fix for [https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/4](https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/4)

To fix the issue, the workflow or the specific job (“test”) must explicitly define a minimal permissions set for the GITHUB_TOKEN. Since none of the steps in the shown workflow require write access to the repository or to pull requests, the most restrictive and appropriate permission for this job is likel"
olaflaitinen/llm-proteomics-hallucination,issues,9,Potential fix for code scanning alert no. 3: Workflow does not contain permissions,[],2025-11-09T14:43:15Z,https://github.com/olaflaitinen/llm-proteomics-hallucination/pull/9,"Potential fix for [https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/3](https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/3)

To fix this issue, add a `permissions` block to the `coverage` job definition (or to the root of the workflow) that restricts the GITHUB_TOKEN permissions to the minimum required. For this workflow, `actions/checkout` requires `contents: read`, while `actions/upload-artifact` only requires default artifac"
olaflaitinen/llm-proteomics-hallucination,issues,8,Potential fix for code scanning alert no. 11: Workflow does not contain permissions,[],2025-11-09T14:42:07Z,https://github.com/olaflaitinen/llm-proteomics-hallucination/pull/8,"Potential fix for [https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/11](https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/11)

To fix this issue, an explicit `permissions` block should be added to the `test-slow` job in the `.github/workflows/test.yml` workflow, limiting the GITHUB_TOKEN to the minimum permissions required. For jobs that only read repository contents and do not need to update anything on GitHub, specifying `per"
olaflaitinen/llm-proteomics-hallucination,issues,7,Potential fix for code scanning alert no. 12: Workflow does not contain permissions,[],2025-11-09T14:40:47Z,https://github.com/olaflaitinen/llm-proteomics-hallucination/pull/7,"Potential fix for [https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/12](https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/12)

To fix the issue, we should set an explicit `permissions` key to limit the GITHUB_TOKEN scope for the workflow. Since the jobs only read source code for linting checks and do not modify repository contents or interact with issues/pull-requests, the minimal required permissions are `{ contents: read }`. "
olaflaitinen/llm-proteomics-hallucination,issues,6,Potential fix for code scanning alert no. 13: Workflow does not contain permissions,[],2025-11-09T14:40:11Z,https://github.com/olaflaitinen/llm-proteomics-hallucination/pull/6,"Potential fix for [https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/13](https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/13)

To fix the problem, you should add a `permissions` block to the `zenodo-deposit` job in `.github/workflows/release.yml`. Based on the job’s steps—primarily echoing information and, in production, interacting only with Zenodo via external APIs—it appears the job does not need write access to repository c"
olaflaitinen/llm-proteomics-hallucination,issues,5,Potential fix for code scanning alert no. 14: Workflow does not contain permissions,[],2025-11-09T14:36:00Z,https://github.com/olaflaitinen/llm-proteomics-hallucination/pull/5,"Potential fix for [https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/14](https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/14)

To fix the problem, explicitly declare the `permissions` block to limit the permissions of the GITHUB_TOKEN. This can be done at the workflow root (`permissions:` near the top), which will apply to all jobs, or at the job level (under each job, e.g. under `docker-test:`). As only the `docker-test` job i"
olaflaitinen/llm-proteomics-hallucination,issues,4,Potential fix for code scanning alert no. 15: Workflow does not contain permissions,[],2025-11-09T14:35:18Z,https://github.com/olaflaitinen/llm-proteomics-hallucination/pull/4,"Potential fix for [https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/15](https://github.com/olaflaitinen/llm-proteomics-hallucination/security/code-scanning/15)

The best way to fix the problem is to add an explicit `permissions:` block to the `build-paper` job inside `.github/workflows/release.yml`, restricting it to only the permissions needed. Based on the job steps, which only run code checkout, LaTeX build, and upload an artifact, the minimal required permi"
