project_type,discovery_path,remediation_actions,repair_lag_days,clean_body_len
Traditional,Silent_Commit,Config_Hardening,0,555
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7965
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6541
Traditional,Community_Report,Logic_Patching|Config_Hardening|Defensive_Doc,29,10934
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1366
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6990
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening,3,2001
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6928
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6781
Traditional,Silent_Commit,Standard_Fix,0,13
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,19978
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,5382
Traditional,Silent_Commit,Defensive_Doc,0,1405
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,3798
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3077
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6927
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment,0,1315
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,2189
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,3389
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment,0,939
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,2527
Traditional,Silent_Commit,Standard_Fix,0,12
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Defensive_Doc,2,4896
Traditional,Internal_Audit,Logic_Patching,0,1757
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Official_Advisory,Config_Hardening,0,443
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,881
Traditional,Silent_Commit,Standard_Fix,0,144
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Defensive_Doc,3,1380
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1345
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,1601
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,1,730
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,1006
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,1697
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Internal_Audit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7386
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,1,6763
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3067
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,1,1722
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,35188
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,2,1385
AI-Agent,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7841
Traditional,Silent_Commit,Standard_Fix,0,93
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,926
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,1,749
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,3402
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7498
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,9176
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,1628
Traditional,Silent_Commit,Config_Hardening,12,897
Traditional,Silent_Commit,Standard_Fix,0,897
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Standard_Fix,8,977
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2097
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1217
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,2480
Traditional,Silent_Commit,Semantic_Alignment|Defensive_Doc,0,192
Traditional,Silent_Commit,Standard_Fix,0,8
Traditional,Silent_Commit,Standard_Fix,0,12
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,1378
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,1677
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,4,662
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment,0,3970
AI-Agent,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,27405
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,2258
AI-Agent,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,3372
AI-Agent,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,2520
Traditional,Silent_Commit,Logic_Patching,0,0
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening,32,4520
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,24064
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,752
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3802
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,9,6057
AI-Agent,Internal_Audit,Logic_Patching|Config_Hardening,0,2836
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,5050
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,2,15892
AI-Agent,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2822
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,4991
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,5371
Traditional,Official_Advisory,Config_Hardening|Defensive_Doc,3,2159
AI-Agent,Silent_Commit,Config_Hardening|Defensive_Doc,3,1396
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,2054
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1207
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,9652
Traditional,Silent_Commit,Standard_Fix,5,1021
AI-Agent,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2110
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,5,2860
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,9,4756
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,26,10832
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,5582
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1770
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,20636
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,34,2273
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1716
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,4,4922
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,13902
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1845
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,707
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1897
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,58,1260
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,8105
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1348
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1964
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,26,10386
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,1861
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,1223
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1544
Traditional,Official_Advisory,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7181
Traditional,Silent_Commit,Config_Hardening,0,1179
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,2,10243
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1844
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,23,791
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,2,2288
Traditional,Silent_Commit,Standard_Fix,0,404
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,3,3892
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6257
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1829
Traditional,Silent_Commit,Standard_Fix,0,0
AI-Agent,Silent_Commit,Semantic_Alignment,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,1608
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,34,2089
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1485
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,2524
Traditional,Silent_Commit,Standard_Fix,1,53
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,2,1636
Traditional,Silent_Commit,Standard_Fix,37,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,912
Traditional,Silent_Commit,Standard_Fix,0,218
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2886
AI-Agent,Silent_Commit,Semantic_Alignment,0,0
AI-Agent,Silent_Commit,Defensive_Doc,0,22
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1394
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,5242
Traditional,Silent_Commit,Logic_Patching|Defensive_Doc,0,562
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment,0,1601
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3819
Traditional,Silent_Commit,Standard_Fix,0,1244
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,6223
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7099
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,20818
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1756
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,2191
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7343
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,55,957
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1066
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,12969
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1845
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1540
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,3490
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,8314
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,2263
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,23488
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,0,684
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,408
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3536
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,0,190
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,32604
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3641
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,25,5336
Traditional,Silent_Commit,Standard_Fix,0,0
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7450
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,1437
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3342
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,806
Traditional,Silent_Commit,Defensive_Doc,0,491
Traditional,Silent_Commit,Logic_Patching|Semantic_Alignment|Defensive_Doc,5,4429
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,2360
Traditional,Silent_Commit,Standard_Fix,0,0
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,1,3610
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,8133
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2001
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,1731
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1845
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment,0,5032
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3116
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,4564
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7267
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,66,1226
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,10127
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,2878
Traditional,Silent_Commit,Standard_Fix,2,57
Traditional,Silent_Commit,Standard_Fix,0,0
AI-Agent,Silent_Commit,Config_Hardening|Defensive_Doc,4,1443
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,360
Traditional,Silent_Commit,Config_Hardening,0,672
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,1706
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1346
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1867
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3076
Traditional,Silent_Commit,Defensive_Doc,23,1530
Traditional,Internal_Audit,Logic_Patching|Config_Hardening,0,417
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,1,1764
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment,0,20901
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,945
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,4044
AI-Agent,Silent_Commit,Config_Hardening|Defensive_Doc,0,1029
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,2683
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,25339
Traditional,Silent_Commit,Standard_Fix,0,0
Traditional,Silent_Commit,Standard_Fix,1,0
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,4489
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,6333
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,1,1112
Traditional,Silent_Commit,Config_Hardening|Defensive_Doc,0,4060
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,31363
Traditional,Silent_Commit,Defensive_Doc,0,789
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,4286
Traditional,Silent_Commit,Logic_Patching,0,3127
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7017
Traditional,Silent_Commit,Defensive_Doc,0,658
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,7624
AI-Agent,Silent_Commit,Config_Hardening|Defensive_Doc,0,919
Traditional,Silent_Commit,Standard_Fix,0,866
AI-Agent,Internal_Audit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,5191
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,8424
Traditional,Silent_Commit,Standard_Fix,0,43
Traditional,Silent_Commit,Logic_Patching|Config_Hardening,0,4138
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3652
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,0,869
Traditional,Silent_Commit,Logic_Patching,1,0
AI-Agent,Silent_Commit,Standard_Fix,0,78
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment,6,912
Traditional,Official_Advisory,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,1,16069
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,7494
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,32365
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,6,2401
Traditional,Internal_Audit,Logic_Patching|Config_Hardening|Defensive_Doc,0,7278
Traditional,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,10303
AI-Agent,Silent_Commit,Config_Hardening|Defensive_Doc,0,1015
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Defensive_Doc,0,1090
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,20667
Traditional,Silent_Commit,Standard_Fix,2,36
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment,0,1250
Traditional,Silent_Commit,Standard_Fix,0,0
AI-Agent,Silent_Commit,Standard_Fix,30,74
Traditional,Silent_Commit,Config_Hardening|Semantic_Alignment|Defensive_Doc,22,1042
AI-Agent,Silent_Commit,Logic_Patching|Config_Hardening|Semantic_Alignment|Defensive_Doc,0,3323
